landslide_id,precipitation_mm_last_7_days
104683,72.20149639155716
104685,0
104688,17.26207810267806
104702,3.5808251313865185
104703,9.285147124901414
104705,0.37555039674043655
104707,12.438869811594486
104708,12.821656125597656
104710,26.79320819862187
104728,2.296617651358247
104729,0
104757,0
104762,18.840756355784833
104771,0.17959269229322672
104777,62.19913009181619
104790,6.812723716720939
104792,0.6841376796364784
104797,22.757031165994704
104799,24.37962982058525
104803,15.904525198042393
104808,26.09238927438855
104809,19.151808253489435
104813,12.855533547699451
104819,10.828090976923704
104821,0.08365712314844131
104826,0
104830,0.05497736390680075
104835,3.630837376229465
104848,59.109908984042704
104851,0
104852,0
104853,43.62449810188264
104860,9.953851036727428
104881,10.71292485576123
104892,0
104893,54.0981514994055
104894,9.28189607989043
104895,0.01885826140642166
104899,52.770423132926226
104904,0
104914,0.2809210978448391
104915,17.92763083986938
104917,2.938340812921524
104918,0.04260879196226597
104921,0
104948,74.74724423978478
104951,3.917301457375288
104962,5.102091666311026
104977,6.151349879801273
104992,62.97713665757328
104993,43.854792799800634
104995,3.1572124753147364
105006,16.86686059832573
105077,3.9142612759023905
105078,2.553657177835703
105079,59.734918176196516
105084,0.31560165621340275
105087,0.5289330165833235
105090,0
105091,0.048114195466041565
105093,0.034454149194061756
105101,12.32817919831723
105128,41.99721821304411
105150,58.35964588727802
105152,17.493100125342607
105153,0.5562614183872938
105176,26.438165247440338
105231,0.3884350564330816
105250,52.972737648524344
105257,30.283659434877336
105281,0.6906159110367298
105413,4.0736390352249146
105445,0.18608178943395615
105454,38.881179763004184
105458,44.220252299681306
105464,120.27583540789783
105532,17.69565735105425
105549,0.010358650237321854
105644,6.81268129684031
105645,27.82891571894288
105647,0.20077331736683846
105746,0
105747,24.030818542465568
105748,10.677693128585815
105750,22.969735263846815
105752,0
105818,27.545746518298984
105820,0
105844,26.811861068941653
105847,51.58439564332366
105852,31.377340934239328
105861,7.950462194159627
105868,0
105901,1.183207199908793
105909,25.141693029552698
105916,0.05121520906686783
105956,0.17273518908768892
105962,2.1206231117248535
106023,37.46666477806866
106031,0
106039,0
106043,107.85291573777795
106081,1.7763775996863842
106092,0.24336834624409676
106094,24.91567198280245
106149,53.057458782568574
106156,1.088314363732934
106170,37.28067120537162
106171,0.22757905907928944
106172,86.59466811735183
106194,0
106203,1.0218834104016423
106273,0.062200456857681274
106296,6.218283005058765
106297,4.800780171528459
106324,113.41446245554835
106332,81.71172078792006
106364,47.8765206579119
106409,8.312361299991608
106417,8.193019565194845
106432,0
106436,0
106456,2.0589022506028414
106460,0.3899678438901901
106464,136.84856284502894
106510,24.869708204641938
106523,1.4095019921660423
106539,0.28354739025235176
106561,1.6524968855082989
106620,0
106636,28.26613454334438
106674,1.1810113592073321
106675,28.61196938622743
106689,0
106710,3.776909165084362
106737,69.30590308178216
106773,0.054020775482058525
106774,0
106843,23.849114577285945
106865,17.02466170862317
106891,16.375103742815554
106907,58.828780487179756
106949,1.292734176851809
106975,17.427157558500767
106977,46.02864558715373
106980,0.01752733811736107
106992,19.388736683875322
107008,80.57368772942573
107011,0
107016,32.95770555827767
107027,76.27889023441821
107047,3.1151537550613284
107054,0
107071,0
107087,28.82222050987184
107110,68.83871838822961
107135,97.89806626364589
107168,25.513789114542305
107194,56.043351382017136
107196,1.333000497892499
107198,0.9504978694021702
107210,0
107221,0.7307413537055254
107249,0.5425041187554598
107272,41.28237980417907
107279,0.011334317736327648
107289,4.150864563882351
107302,3.6872025169432163
107313,0
107333,88.14805728942156
107336,0
107340,6.0152000319212675
107349,0
107377,0.8486155597493052
107379,135.94781148806214
107415,16.538046144880354
107469,55.525036903098226
107493,1.4694777633994818
107496,4.843292948789895
107502,0.03285927325487137
107558,1.3538687285035849
107573,3.230847518891096
107589,57.22794967330992
107611,1.78952912427485
107654,0
107664,0.6989684496074915
107679,12.60754459630698
107680,0
107698,13.079606369137764
107739,21.248839605599642
107752,0.06114190258085728
107767,0.06683011166751385
107795,0.23618464916944504
107799,3.649907046929002
107820,56.7484996560961
107827,0.06340276449918747
107859,0.08881181478500366
107860,0.052809854969382286
107863,2.4910367960110307
107869,50.63233059644699
107871,0
107872,0.30991628766059875
107873,0.7161235343664885
107886,0
107905,17.069673824124038
107915,1.609375525265932
107939,0
107981,66.8349187746644
108002,0.05316585209220648
108004,0.10798846185207367
108028,0.012485669925808907
108069,0.40792696364223957
108071,24.29046860896051
108083,0
108132,0.020587801933288574
108162,2.89322024025023
108164,15.847556283697486
108166,55.31371056288481
108178,4.926790252327919
108195,0.8557630889117718
108197,0.4497809624299407
108219,26.330735562369227
108221,0
108244,15.735188296064734
108259,0
108282,0
108287,46.365684321150184
108292,8.423399563878775
108295,6.748579269275069
108314,0.2554279286414385
108331,0
108335,0.6505673415958881
108341,4.321666125208139
108392,15.545453244820237
108394,9.085810635238886
108401,27.470942177809775
108419,0.08396702818572521
108447,28.62913607992232
108453,24.906328104436398
108462,21.04171875026077
108490,29.76881246175617
108510,2.344287484884262
108511,31.66083952691406
108521,237.51733004301786
108525,0.03548726812005043
108531,104.76275136042386
108536,10.421608624048531
108556,0.16345876548439264
108562,0.47088101506233215
108570,0
108589,0
108614,13.927806328050792
108622,0
108646,0.4215435739606619
108702,0
108709,0
108732,13.891183745115995
108734,6.522177224047482
108740,23.076175829395652
108741,13.466861940920353
108744,0
108753,26.5505018979311
108775,0
108818,1.7798362001776695
108830,2.27279728744179
108868,0.5538376495242119
108881,0
108893,3.118474641814828
108907,0
108916,5.645461060106754
108954,24.263451944105327
108956,29.333118988201022
108973,7.477086888626218
108991,2.9352593701332808
109010,0.5288349464535713
109043,27.29606973566115
109047,0.15164703130722046
109051,0.07196224946528673
109081,4.938543509691954
109126,0.04879826586693525
109131,0
109143,0
109158,0
109192,28.80725089740008
109216,0
109222,6.785068966448307
109245,0
109301,36.836405287496746
109306,55.665213730186224
109321,22.88564883545041
109387,0.3407907821238041
109431,0
109442,0
109497,8.039960249327123
109513,0
109599,0.2513855891302228
109602,29.284197505563498
109609,4.499128356575966
109610,0.6577655263245106
109623,13.89626038260758
109625,0.10201671719551086
109654,18.278574018739164
109661,13.319661693647504
109688,0.6028001718223095
109713,43.71835599094629
109718,0.030251046642661095
109740,0.4958502668887377
109763,0.27582139894366264
109780,12.291319536045194
109812,46.68266497179866
109821,17.58473962172866
109829,0.014942830428481102
109837,7.971166209317744
109838,0.20736514404416084
109853,25.370186381042004
109868,2.2677912767976522
109870,66.90465450193733
109884,3.816174540668726
109886,88.86665332969278
109890,55.59788198862225
109893,0
109895,61.39250737801194
109903,0.022809289395809174
109906,13.154225952923298
109914,51.16627010516822
109923,0.03015543520450592
109948,7.639334872364998
109958,20.671522981487215
109981,0.5266985390335321
109985,2.5857968255877495
109997,0
110003,3.676415448077023
110007,0
110008,41.233238738030195
110038,76.72346651274711
110046,0
110050,1.714757832698524
110056,1.1267398446798325
110068,0.07052712142467499
110079,0
110091,6.727689892053604
110099,1.1173557192087173
110184,44.07897460833192
110193,93.93104798533022
110205,8.609233263880014
110228,71.91991027630866
110232,38.53754775226116
110235,17.44187874160707
110301,5.990375401452184
110356,0
110392,0.9904059153050184
110411,48.90248747635633
110417,70.06397541984916
110491,0.013263778761029243
110505,1.467482359148562
110509,24.136348944157362
110560,0.15058384463191032
110595,0
110603,83.10511528514326
110634,9.262793362140656
110693,51.33789240848273
110707,6.644992582499981
110719,7.795356571674347
110742,0
110751,73.47692609578371
110752,1.2680210871621966
110779,12.322708777152002
110780,19.553178226575255
110783,5.240546947345138
110795,0.10532530024647713
110819,17.758577136322856
110823,0.09201521798968315
110828,41.788056096062064
110831,44.95445770025253
110843,1.3237238749861717
110868,0.09992181695997715
110887,17.506927078589797
110889,74.7961961850524
110891,0.02859930321574211
110899,0
110933,0.2066473476588726
110954,3.557684935629368
110970,0
110971,11.748768503777683
110985,0
110988,0
111014,44.996475011110306
111016,7.517318203113973
111042,68.98377872165293
111054,83.31150836776942
111055,0.5795505717396736
111066,0.16518711857497692
111075,16.51604196615517
111089,6.453694097697735
111142,0.805228341370821
111147,77.0996183725074
111177,0.28528499789536
111183,0.037403497844934464
111185,0.025723198428750038
111196,0.09607624262571335
111308,0
111339,37.86374122835696
111352,0.3710382794961333
111357,4.770316648297012
111370,0
111380,36.08207008615136
111392,0
111400,10.550793785601854
111454,138.1393042774871
111494,0
111516,13.965094573795795
111523,0
111547,0
111582,8.704908365383744
111594,0
111611,7.264300677925348
111621,0.3127446509897709
111622,24.018455828540027
111631,32.787884841673076
111642,0.3956921799108386
111645,2.713989010080695
111693,0
111696,17.665002066642046
111720,36.75246714055538
111727,2.677995763719082
111738,29.983695650473237
111753,0.15183700248599052
111758,6.287704507820308
111771,0
111773,63.29211609158665
111778,17.954504339024425
111789,0.2001677118241787
111795,0.14283423125743866
111797,0.5278991833329201
111811,26.15909189544618
111832,20.73757192865014
111844,29.426500546745956
111851,60.4272031057626
111872,0.04944120720028877
111895,50.7310606893152
111907,90.55710319802165
111925,0
111940,0.83900495339185
111944,0.30540712270885706
111952,128.13204822409898
111955,0.4984157830476761
111967,10.849931761622429
112022,2.826588616706431
112028,16.603202803060412
112037,19.387750793248415
112052,4.023634506389499
112056,0
112064,73.0849694069475
112065,1.8710620608180761
112081,32.633736031129956
112089,0
112124,159.19964712951332
112137,0.02478782646358013
112154,0
112234,35.111383479088545
112248,34.947114150971174
112249,0.05614727735519409
112250,0.0223604217171669
112277,0.12159961648285389
112287,11.945272849872708
112291,0
112405,14.728571015410125
112411,61.01809115987271
112438,4.163113350048661
112472,76.64922172389925
112495,0
112522,33.04964425601065
112561,0.479743086732924
112575,3.3066752701997757
112587,45.83823801390827
112613,9.125383463688195
112653,3.5984737891703844
112666,0
112696,31.3753080656752
112699,72.72845916543156
112704,69.53555651567876
112711,45.587719701230526
112715,0.10296306572854519
112717,4.285813789814711
112730,0.07197820954024792
112733,3.8480708925053477
112737,58.03641237039119
112741,51.505304113961756
112769,6.250892318785191
112816,19.893589281477034
112820,0
112849,28.400280060246587
112852,11.860749691724777
112862,1.1379627520218492
112894,0.08181626535952091
112940,19.247308176010847
112989,92.28580406401306
112994,54.01041379198432
113007,21.246086035855114
113008,4.269086020067334
113035,9.376093924045563
113043,15.344081301242113
113056,0
113064,0
113088,50.40873831603676
113096,0
113100,41.80683976598084
113123,1.4175096796825528
113158,17.04371120966971
113161,32.585846352390945
113167,0
113168,0
113174,29.15439402591437
113180,0.15089902095496655
113188,28.48207392450422
113236,18.51960521750152
113240,0.3494621329009533
113278,0.019381484016776085
113322,16.01231817342341
113325,45.08276692312211
113339,1.9260888565331697
113418,22.423838512040675
113439,32.737502720206976
113446,0
113458,0.04012617655098438
113469,36.365544714964926
113477,61.5990399196744
113503,1.2317828945815563
113532,96.89022756647319
113556,12.590266169980168
113577,83.69483007863164
113598,36.20114802196622
113606,66.05050677154213
113615,0.911080077290535
113620,0.5296707060188055
113642,2.404460519552231
113644,0
113662,0.032319046556949615
113709,0.205291410908103
113710,2.5334625486284494
113731,0.04337000101804733
113738,0.1552580799907446
113759,13.345338448882103
113783,3.208006702363491
113805,0.3721122983843088
113835,72.8870650390163
113861,0
113868,0
113869,0.06532951071858406
113876,0
113896,13.16907737404108
113905,1.5309451445937157
113915,0.026864035055041313
113918,0.22132020629942417
113924,80.50994115974754
113928,53.33707416430116
113930,13.510438090190291
113936,75.75459741707891
113940,57.528503293171525
113941,67.845184776932
113966,0.47672010213136673
113968,5.115241671912372
113983,17.332056337967515
113985,0.9439104273915291
113999,0
114001,0
114004,70.83357424102724
114045,0.25930520985275507
114052,20.943818690255284
114077,0
114080,28.766882738098502
114096,0.010206732898950577
114123,12.409305281937122
114128,2.5384557964280248
114158,0.19747743010520935
114162,0
114179,72.11247287224978
114187,40.69526339881122
114219,20.427603878080845
114233,70.43774843774736
114250,1.3324215933680534
114274,2.596350794658065
114277,0
114281,10.964953714050353
114289,0
114297,0
114320,38.71167568489909
114321,62.22470527328551
114344,0.10705693997442722
114347,62.3701686905697
114370,0.45881839841604233
114390,14.07764493394643
114417,15.894812654703856
114427,0
114439,46.992441246286035
114474,10.347438896074891
114493,27.2877438897267
114511,0
114514,47.14010886661708
114515,0
114530,0.39645479433238506
114532,20.260858483612537
114540,63.09966958966106
114594,16.231092490255833
114609,0
114611,22.157489951699972
114629,10.896908396854997
114643,28.21356056537479
114651,0
114662,5.714389231055975
114710,0.025881202891469002
114725,0.1554351281374693
114759,0.04138816520571709
114763,15.338594256900251
114769,0.8901637643575668
114777,79.08947326987982
114794,45.820243924856186
114798,33.701274449937046
114806,0
114832,0.1709394622594118
114844,13.104221597313881
114845,10.849022168666124
114858,0
114864,1.078310552984476
114868,8.009507335722446
114873,57.34382963553071
114938,7.959397877566516
114964,0
114987,9.990503570064902
115003,0.028612363152205944
115058,0.03453345876187086
115083,30.053268555551767
115102,57.28030387312174
115108,1.294020283035934
115112,12.058958080597222
115121,0.3182287849485874
115149,0
115169,0.07467348128557205
115189,0.5815991722047329
115200,65.35763437859714
115213,7.004598604515195
115225,33.95900248456746
115247,0.3553264932706952
115253,29.764628063887358
115260,31.325741690583527
115283,226.7727453187108
115320,82.16354685649276
115341,4.591158993542194
115358,10.891444640234113
115365,0.04345802590250969
115479,47.92791438288987
115540,22.473461949266493
115566,2.9173170141875744
115582,6.709153442643583
115593,1.519786554388702
115602,12.606578094884753
115618,0
115620,0.28506765700876713
115625,26.96254598721862
115627,18.3508838750422
115642,8.012167520821095
115651,21.788070054724813
115689,0.812209740281105
115716,79.42357259616256
115723,0
115732,1.4576900321990252
115745,15.54281387384981
115756,0
115757,0
115763,76.8512334022671
115767,103.11466755066067
115791,21.382351268082857
100000,108.79331877361983
100002,92.38306063506752
100009,0
100013,0
100014,18.77530863881111
100020,0.09330768883228302
100024,0.22271637618541718
100028,0.47165489569306374
100034,0.3566729547455907
100038,11.981286833062768
100040,0
100041,0.06233398616313934
100045,29.46030952502042
100047,73.01967320684344
100049,0.5168142225593328
100051,0
100054,0
100056,174.6426305025816
100057,7.704056277871132
100058,0.0498957522213459
100059,70.14166936092079
100062,0
100063,0.9927146416157484
100064,2.6173753393813968
100067,34.115471322089434
100068,18.141414772719145
100069,20.002898605540395
100074,145.35711902566254
100075,0.23972797393798828
100076,18.27222832478583
100079,0.7472367566078901
100082,61.085272423923016
100084,14.525555411353707
100085,1.0094678960740566
100088,15.392921226099133
100090,220.777979420498
100093,50.687621887773275
100098,0.1334325224161148
100099,0
100104,133.57488925661892
100105,4.782822711393237
100106,4.9320353688672185
100110,37.32226678263396
100114,85.2678062338382
100115,96.04761963430792
100120,0.8558474183082581
100121,86.47767555434257
100124,110.21238186210394
100126,0
100128,5.552719302475452
100132,123.09493913128972
100133,4.903199601918459
100137,0.026692338287830353
100141,20.802941801026464
100142,39.40268758311868
100143,8.317131721414626
100144,1.195070505142212
100145,0.2565098460763693
100146,70.81832084059715
100147,38.892539030872285
100153,83.74906022381037
100155,0
100159,9.604577586054802
100162,17.67669393774122
100164,32.967413489706814
100166,0
100169,1.5484705902636051
100170,41.788965782150626
100171,1.3099359646439552
100178,11.203160824254155
100185,35.43152616545558
100188,31.095947600901127
100194,8.329607055522501
100195,0
100198,81.44461985770613
100199,0.030833952128887177
100202,149.32443443406373
100204,1.1391349323093891
100205,16.275605604052544
100206,99.88594845030457
100209,0
100212,6.90645322855562
100213,48.72401471622288
100217,1.537855714559555
100220,40.70402770396322
100222,65.8139422191307
100224,57.15851989015937
100226,17.576926740817726
100227,120.70649398863316
100229,25.941146488301456
100231,0
100232,118.81963115837425
100235,22.223192857578397
100237,268.6642151577398
100241,26.269659351557493
100242,5.3708198964595795
100243,125.29482561722398
100247,55.220246689394116
100248,89.12535248976201
100257,19.307918030768633
100258,34.53881494794041
100259,0.09809037856757641
100264,0.311667718924582
100265,6.285886470228434
100268,14.185694046318531
100272,42.64720943849534
100275,69.9775212854147
100276,26.788237687200308
100279,111.49154333025217
100280,4.788553189486265
100281,0
100283,47.764477483928204
100286,0.015875374898314476
100287,2.7913355883210897
100290,0
100292,0.9189033024013042
100294,129.2080979878083
100297,71.05535117909312
100298,0.17656490206718445
100300,67.66708228830248
100301,67.22079312801361
100304,41.433284857310355
100308,4.42875521723181
100311,1.1652995347976685
100314,0.44870621152222157
100318,0.03612210601568222
100322,0.12701901979744434
100323,1.245608045719564
100324,11.405799752101302
100325,14.626471549272537
100326,0.03052340541034937
100329,12.708113164640963
100332,5.871190261095762
100333,18.671738791279495
100334,0.04148444905877113
100335,13.300116918981075
100339,1.7195562608540058
100340,43.63912857417017
100341,15.48253118712455
100346,21.90486827213317
100349,72.87816256377846
100351,88.05526348017156
100358,6.695994820445776
100364,44.25305721536279
100365,0.3406893853098154
100370,27.5565871540457
100371,370.6917760577053
100372,28.975531144067645
100373,14.628586610779166
100374,13.240136018954217
100376,0.2291618688032031
100377,6.875483646988869
100380,60.7474177069962
100381,0
100383,15.722558619454503
100388,177.95343216322362
100392,1.8094399720430374
100395,99.25543118733913
100396,0.5903173582628369
100397,66.72143592685461
100398,1.4569033905863762
100399,173.90366775915027
100400,1.459986887872219
100404,2.957944553345442
100406,0
100407,66.53320826776326
100409,24.753292806446552
100410,1.9042451605200768
100412,0
100413,135.67760471440852
100414,1.2292997166514397
100415,29.956581827253103
100418,0.6568912146613002
100419,0.20247224904596806
100423,225.490984599106
100424,3.4418016178533435
100425,0.10688450559973717
100426,0
100429,75.8719195658341
100430,26.057994455099106
100431,33.86744366586208
100432,9.143903963267803
100438,0
100442,13.078538814559579
100443,1.0219599148258567
100453,59.024900550954044
100455,2.0616176892071962
100457,0.06943117082118988
100458,0.027992986142635345
100467,0.8649155832827091
100469,73.02218365482986
100476,0.02250351943075657
100478,9.368689947761595
100484,87.54897014889866
100487,0.0174416396766901
100488,8.057644456624985
100489,0.7862786054611206
100490,37.83453617244959
100491,98.27823392860591
100492,0.2157404813915491
100493,0
100495,66.10146673768759
100496,3.7903277380391955
100498,7.427525969222188
100499,68.47533774375916
100504,3.0147056356072426
100507,0
100511,121.14976501837373
100513,0.30548439640551805
100518,0.37614194862544537
100520,95.94662703201175
100524,0.5543963238596916
100531,16.658399736508727
100532,14.091699373908341
100534,4.745291441679001
100535,10.983903395943344
100538,0
100541,0.39901326783001423
100545,91.30505033023655
100551,73.94863165449351
100552,0
100556,33.732318070717156
100564,0
100569,0
100570,0.8355533285066485
100571,40.39815055858344
100573,0
100575,32.225804621353745
100576,0.20154892932623625
100578,25.13589204568416
100581,0
100582,1.6832793951034546
100583,193.71287556923926
100585,6.099390100687742
100588,0
100591,2.878272946923971
100592,79.17644970770925
100595,218.2014436814934
100597,0.4632803797721863
100601,156.43361667729914
100603,13.061920950189233
100604,55.85324768256396
100605,40.519051833078265
100608,1.3280486147850752
100610,0.128372048959136
100611,0.3941516540944576
100612,30.296669685281813
100613,4.121167115867138
100618,0.55134242400527
100619,16.944132743403316
100623,18.148606809787452
100625,13.842001066543162
100628,0.9628959838300943
100629,23.110493121668696
100632,57.45589340571314
100635,54.12847935035825
100637,33.468798000365496
100642,46.94689988717437
100645,105.69999176170677
100649,0.011054987087845802
100650,71.51440132502466
100652,14.539780989289284
100654,0
100655,78.13096777535975
100657,2.419303862378001
100659,0.22644941695034504
100661,23.038558799773455
100663,51.2635330054909
100665,0.19746911525726318
100666,3.469816429540515
100668,1.362730766646564
100670,38.19245589431375
100674,1.4804313974455
100676,2.416065691038966
100677,96.36522446200252
100679,102.84841269254684
100681,0.4636377217248082
100682,3.334231390617788
100683,13.959298545494676
100685,1.1340995524078608
100686,57.57439074013382
100687,0.17647453863173723
100688,39.19326502364129
100690,30.170522378757596
100691,5.03562156111002
100692,48.089310988783836
100693,2.322208220139146
100697,0
100698,1.6334464736282825
100699,0.5085180914029479
100704,1.1918922290205956
100705,87.82752783317119
100710,10.110649262554944
100711,0.02602534368634224
100714,7.2295111352577806
100715,4.492005112580955
100717,79.37918072286993
100719,106.33579754829407
100721,127.79477244522423
100725,26.13582358881831
100726,0.31902338191866875
100727,83.25592369120568
100728,48.32488142699003
100729,0.06108616292476654
100731,36.364912434481084
100732,19.390551996417344
100733,20.370914759114385
100735,11.605811897665262
100740,0.6192998364567757
100745,0.010660292580723763
100749,0.452705861069262
100750,46.181807827204466
100753,0
100758,12.21114357188344
100760,16.622485167346895
100762,132.32352146692574
100763,38.28965764120221
100768,0.1465077381581068
100770,0.4107527267187834
100771,95.06511201523244
100775,1.2504174560308456
100777,77.15724900085479
100778,0
100781,11.911032050848007
100783,135.2163536157459
100784,30.098437201231718
100785,2.9405583115294576
100786,0.474697632715106
100788,72.65471400413662
100789,1.1615318208932877
100790,48.95461189374328
100792,2.4879961162805557
100793,62.61268823966384
100795,58.97790630534291
100797,8.588694172911346
100805,0.5626324890181422
100806,23.222309727221727
100807,0.07542271167039871
100811,1.7085526464506984
100812,16.931853774935007
100813,0.13633427396416664
100814,0
100815,67.69347601663321
100816,0
100825,1.1802079565823078
100827,35.03117530699819
100829,189.16524952463806
100833,0.014022212475538254
100838,34.51602138578892
100839,54.73542820569128
100840,0.20354148838669062
100842,64.66998588945717
100843,8.816734749823809
100844,0.06671595573425293
100847,53.73503925278783
100849,12.512853872962296
100850,16.860615149140358
100854,63.613790662027895
100858,0
100859,0
100861,58.93975207954645
100866,0
100868,33.42380705848336
100871,0
100874,8.686156684532762
100875,0.8703931570053101
100876,0
100881,85.78428184706718
100882,41.0754980398342
100889,0.040885765105485916
100893,0
100894,36.57654394302517
100898,0
100899,55.47949685622007
100902,2.0755454897880554
100908,5.512396482750773
100913,73.33753975201398
100915,6.37418457493186
100921,0
100923,0
100924,66.02773276809603
100929,28.170249455608428
100933,50.966706905514
100934,0
100935,0
100940,34.013917699456215
100941,80.0087255127728
100942,55.359553730115294
100949,0
100950,41.88552130386233
100951,1.423347681760788
100954,52.58344769850373
100955,0
100958,100.19658798258752
100960,59.04304934293032
100962,0.011333497241139412
100963,3.869704246520996
100964,0.013326765969395638
100967,0
100970,31.55276007950306
100972,8.787923247553408
100977,21.334202794358134
100978,0
100979,0
100981,48.25675066933036
100983,20.42676992341876
100985,37.41360315307975
100988,0
100990,0.014707675203680992
100992,42.1049862196669
